POL o Puerto de origen;NAVIERA FCL;POD o Puerto de destino;DIAS LIBRES;VIGENCIA DESDE ;VIGENCIA HASTA;AGENTE;CONTRATO;TIEMPO DE TRANSITO;MONEDA;20 GP;40 GP;40 HC;40 NOR
SHANGHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,015.00;1,215.00;1,215.00;
SHANGHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;CNS INTERTRANS SHENZHEN CO.,LTD                                                                     ;CNS INTERTRANS;29-31;DOLAR;1,115.00;1,215.00;1,215.00;
SHANGHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;32-32;DOLAR;1,165.00;1,365.00;1,365.00;
SHANGHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;;;;1,200.00
SHANGHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,250.00;1,400.00;1,400.00;
SHANTOU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,265.00;1,615.00;1,615.00;
SHEKOU;COSCO SHIPPING LINES CO. LTD.;GUAYAQUIL;17;22/12/2025;31/12/2025;CNS INTERTRANS SHENZHEN CO.,LTD                                                                     ;CNS INTERTRANS;35-37;DOLAR;1,100.00;1,200.00;1,200.00;
SHEKOU;COSCO SHIPPING LINES CO. LTD.;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;;;;1,100.00
SHEKOU;COSCO SHIPPING LINES CO. LTD.;GUAYAQUIL;17;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,200.00;1,300.00;1,300.00;
SHEKOU;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;32-34;DOLAR;;;;1,300.00
SHEKOU;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;32-34;DOLAR;1,100.00;1,300.00;1,300.00;
SHEKOU;Pacific International Lines;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;;;;1,100.00
SHEKOU;Pacific International Lines;GUAYAQUIL;18;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,100.00;1,200.00;1,200.00;
SHEKOU;Wan Hai Lines Ltd.;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;;;;1,100.00
SHEKOU;Wan Hai Lines Ltd.;GUAYAQUIL;18;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,100.00;1,200.00;1,200.00;
SHEKOU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;CNS INTERTRANS SHENZHEN CO.,LTD                                                                     ;CNS INTERTRANS;35-37;DOLAR;1,115.00;1,215.00;1,215.00;
SHEKOU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;;;;1,200.00
SHEKOU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,250.00;1,400.00;1,400.00;
XIAMEN;Wan Hai Lines Ltd.;GUAYAQUIL;18;15/12/2025;21/12/2025;GRAND OCEAN SHIPPING CO.,LTD                                                                        ;GRAN OCEAN - FAK;35-55;DOLAR;1,208.00;1,308.00;1,308.00;
SHUNDE;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,165.00;1,415.00;1,415.00;
SONGKHLA;CMA-CGM;POSORJA;21;15/12/2025;31/12/2025;Everest International Logistics Co.,Ltd                                                             ;EVEREST;90-100;DOLAR;3,544.00;4,344.00;4,344.00;
SONGKHLA;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;60-63;DOLAR;2,000.00;2,800.00;2,800.00;
SONGKHLA;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;18;15/12/2025;31/12/2025;Everest International Logistics Co.,Ltd                                                             ;EVEREST;78-79;DOLAR;1,650.00;2,100.00;2,100.00;
TAICANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,165.00;1,465.00;1,465.00;
TAICHUNG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,215.00;1,515.00;1,515.00;
TAIZHOU, JIANGSU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,215.00;1,515.00;1,515.00;
TAOYUAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,265.00;1,615.00;1,615.00;
TIANJIN;ORIENT OVERSEAS CONTAINER LINE;GUAYAQUIL;14;22/12/2025;31/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;40-40;DOLAR;;;;1,065.00
TIANJIN;ORIENT OVERSEAS CONTAINER LINE;GUAYAQUIL;21;22/12/2025;31/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;40-40;DOLAR;1,265.00;1,465.00;1,465.00;
WENZHOU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,315.00;1,715.00;1,715.00;
WUHAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,375.00;1,715.00;1,715.00;
WUHU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,335.00;1,615.00;1,615.00;
WUZHOU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,115.00;1,415.00;1,415.00;
XIAMEN;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;32-34;DOLAR;;;;1,300.00
XIAOLAN;Wan Hai Lines Ltd.;GUAYAQUIL;18;15/12/2025;21/12/2025;GRAND OCEAN SHIPPING CO.,LTD                                                                        ;GRAN OCEAN - FAK;35-55;DOLAR;1,308.00;1,458.00;1,458.00;
XIAMEN;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;32-34;DOLAR;1,100.00;1,300.00;1,300.00;
XIAMEN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;14;22/12/2025;31/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;28-28;DOLAR;;;;1,215.00
XIAMEN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,015.00;1,215.00;1,215.00;
XIAMEN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;28-28;DOLAR;1,365.00;1,615.00;1,615.00;
XIAOLAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,165.00;1,415.00;1,415.00;
XINGANG;COSCO SHIPPING LINES CO. LTD.;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;;;;1,100.00
XINGANG;COSCO SHIPPING LINES CO. LTD.;GUAYAQUIL;17;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,200.00;1,300.00;1,300.00;
XINGANG;COSCO SHIPPING LINES CO. LTD.;GUAYAQUIL;17;22/12/2025;31/12/2025;CNS INTERTRANS SHENZHEN CO.,LTD                                                                     ;CNS INTERTRANS;41-48;DOLAR;1,100.00;1,200.00;1,200.00;
XINGANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;32-34;DOLAR;;;;1,300.00
XINGANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;32-34;DOLAR;1,100.00;1,300.00;1,300.00;
XINGANG;Pacific International Lines;GUAYAQUIL;18;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,250.00;1,450.00;1,450.00;
XINGANG;Wan Hai Lines Ltd.;GUAYAQUIL;18;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,250.00;1,450.00;1,450.00;
XINGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,015.00;1,215.00;1,215.00;
XINGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;28-28;DOLAR;1,365.00;1,615.00;1,615.00;
XINGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;28-28;DOLAR;;;;1,215.00
XINGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;14;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;;;;1,200.00
XINGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;31/12/2025;Logicity Co.,Ltd.                                                                                   ;LOGICITY;35-55;DOLAR;1,250.00;1,400.00;1,400.00;
XINGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;CNS INTERTRANS SHENZHEN CO.,LTD                                                                     ;CNS INTERTRANS;41-48;DOLAR;1,115.00;1,215.00;1,215.00;
YANGZHOU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,315.00;1,740.00;1,740.00;
YANTAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,365.00;1,815.00;1,815.00;
YANTIAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,015.00;1,215.00;1,215.00;
YICHANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,365.00;1,765.00;1,765.00;
YUEYANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,375.00;1,815.00;1,815.00;
ZHANGJIAGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,255.00;1,515.00;1,515.00;
ZHANJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,215.00;1,565.00;1,565.00;
ZHAOQING;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,165.00;1,415.00;1,415.00;
ZHAPU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,115.00;1,365.00;1,365.00;
ZHENJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,215.00;1,515.00;1,515.00;
ZHONGSHAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,165.00;1,415.00;1,415.00;
ZHUHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;22/12/2025;31/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,195.00;1,415.00;1,415.00;
BANGKOK;Wan Hai Lines Ltd.;GUAYAQUIL;18;16/12/2025;10/01/2026;RS LOGISTICS LIMITED                                                                                ;RSLOG;52-53;DOLAR;1,500.00;1,750.00;1,750.00;
LAEM CHABANG;Wan Hai Lines Ltd.;GUAYAQUIL;18;16/12/2025;10/01/2026;RS LOGISTICS LIMITED                                                                                ;RSLOG;52-53;DOLAR;1,500.00;1,750.00;1,750.00;
AMBERES;CMA-CGM;GUAYAQUIL;14;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;1,200.00;1,700.00;1,700.00;
AMBERES;CMA-CGM;POSORJA;14;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;875.00;1,250.00;1,250.00;
AMBERES;COSCO SHIPPING LINES CO. LTD.;POSORJA;17;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;1,450.00;2,300.00;2,300.00;
AMBERES;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;8;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;850.00;1,900.00;1,900.00;
AMBERES;ORIENT OVERSEAS CONTAINER LINE;POSORJA;14;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;850.00;1,075.00;1,075.00;
HAMBURGO;CMA-CGM;GUAYAQUIL;14;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-32;EUROS;1,275.00;1,800.00;1,800.00;
HAMBURGO;CMA-CGM;POSORJA;14;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;25-30;EUROS;975.00;1,350.00;1,350.00;
HAMBURGO;Maersk A/S trading as Sealand Americas.;POSORJA;12;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-32;EUROS;;;;950.00
ROTTERDAM;CMA-CGM;GUAYAQUIL;14;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;1,200.00;1,700.00;1,700.00;
ROTTERDAM;CMA-CGM;POSORJA;14;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;875.00;1,250.00;1,250.00;
ROTTERDAM;COSCO SHIPPING LINES CO. LTD.;POSORJA;17;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;1,450.00;2,300.00;2,300.00;
ROTTERDAM;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;8;01/01/2026;15/01/2026;NORA GLOBAL LOJISTIK ANONIM SIRKETI                                                                 ;NORA;30-40;EUROS;850.00;1,900.00;1,900.00;
XINGANG;Wan Hai Lines Ltd.;GUAYAQUIL;18;15/12/2025;21/12/2025;GRAND OCEAN SHIPPING CO.,LTD                                                                        ;GRAN OCEAN - FAK;35-55;DOLAR;1,358.00;1,558.00;1,558.00;
